trial,seconds,ms,parse_ok,wire_cmd,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
38,0.7429947999999058,742.9947999999058,1,SET 1,202,7,740.124,284.5646,55.7709,313.4592,
39,0.7695282999998199,769.5282999998199,1,SET 1,202,7,767.5276,308.3562,54.2406,322.4511,
40,0.773247700000411,773.247700000411,1,SET 1,202,7,770.2504,300.0901,55.8159,329.5231,
41,0.7899125999997523,789.9125999997523,1,SET 1,202,7,787.9624,316.2689,57.0814,329.9847,
42,0.7738980999997693,773.8980999997693,1,SET 1,202,7,770.1897,287.5241,56.5058,340.551,
43,0.7316908000002513,731.6908000002513,1,SET 1,202,7,728.4625,271.9856,52.941,318.5809,
44,0.7660692999997991,766.0692999997991,1,SET 1,202,7,764.0474,308.8684,53.6859,315.6983,
45,0.7883890000002793,788.3890000002793,1,SET 1,202,7,786.3858,327.4599,54.3911,320.2566,
46,0.7849900999999591,784.990099999959,1,SET 1,202,7,781.5498,328.8968,53.3688,312.288,
47,0.7562057999998615,756.2057999998615,1,SET 1,202,7,753.1636,291.6664,54.3279,318.2382,
48,0.7598076999997829,759.8076999997829,1,SET 1,202,7,756.7437,303.3866,52.7503,314.7234,
49,0.8125860999998622,812.5860999998622,1,SET 1,202,7,809.8442,352.5146,53.3396,318.3822,
50,0.7785288000000037,778.5288000000037,1,SET 1,202,7,776.1141,322.1305,52.7184,316.5672,
51,0.7668592999998509,766.8592999998509,1,SET 1,202,7,764.2474,277.8814,57.0298,338.3212,
52,0.7664462000002459,766.4462000002459,1,SET 1,202,7,763.9244,285.7938,59.355,333.7872,
53,0.7787846999999601,778.7846999999601,1,SET 1,202,7,774.9748,327.092,51.5972,312.7557,
54,0.7902915999998186,790.2915999998186,1,SET 1,202,7,787.9587,327.2021,55.0312,318.2396,
55,0.7668496999999661,766.8496999999661,1,SET 1,202,7,764.0186,310.6376,54.2013,314.1512,
56,0.7475196999998843,747.5196999998843,1,SET 1,202,7,745.5748,284.0158,55.4126,324.3081,
57,0.7916817000000265,791.6817000000265,1,SET 1,202,7,789.1987,338.8744,53.5448,312.7585,
58,0.7976910000002135,797.6910000002135,1,SET 1,202,7,794.8955,315.7974,58.267,337.2118,
59,0.8025966999998673,802.5966999998673,1,SET 1,202,7,799.6045,319.452,56.8014,336.7984,
60,0.7398156999997809,739.8156999997809,1,SET 1,202,7,736.4185,273.8557,57.546,320.7377,
61,0.8297904000000926,829.7904000000926,1,SET 1,202,7,826.6931,315.505,58.2098,366.115,
62,0.7845513000002029,784.5513000002029,1,SET 1,202,7,781.2435,312.468,62.3642,319.5144,
63,0.8114401000002545,811.4401000002545,1,SET 1,202,7,808.2243,336.7714,57.4818,328.252,
64,0.7974617999998372,797.4617999998372,1,SET 1,202,7,794.5774,333.0273,53.4552,321.9343,
65,0.7548044000000118,754.8044000000118,1,SET 1,202,7,751.6841,291.9148,54.8239,323.6817,
66,0.7725393000000622,772.5393000000622,1,SET 1,202,7,770.1565,311.3998,57.7778,317.4738,
67,0.7918745000001763,791.8745000001763,1,SET 1,202,7,789.1248,325.3489,55.5842,323.634,
68,0.7742828999998892,774.2828999998892,1,SET 1,202,7,771.3844,311.1133,55.6496,323.2933,
69,0.7378911999999218,737.8911999999218,1,SET 1,202,7,735.1104,280.8161,54.4393,307.9026,
70,0.7849200999999084,784.9200999999084,1,SET 1,202,7,781.8634,314.1505,56.2857,317.4266,
71,0.7989705999998478,798.9705999998478,1,SET 1,202,7,795.6776,318.3057,51.8283,327.0451,
72,0.8166248999996242,816.6248999996242,1,SET 1,202,7,814.6589,322.6879,59.439,329.8345,
73,0.7759514999997918,775.9514999997918,1,SET 1,202,7,773.563,309.4906,54.3514,318.6846,
74,0.7629689000000326,762.9689000000326,1,SET 1,202,7,761.173,292.5251,53.8235,318.4914,
75,0.7978038999999626,797.8038999999626,1,SET 1,202,7,795.0502,321.7834,54.9158,321.6498,
76,0.7718426000001273,771.8426000001273,1,SET 1,202,7,769.0898,312.553,50.864,317.5284,
77,0.7755247999998574,775.5247999998574,1,SET 1,202,7,772.7749,311.1249,55.0062,316.6161,
78,0.7598065000001952,759.8065000001952,1,SET 1,202,7,756.6116,288.9935,55.6045,316.5373,
79,0.8049733000002561,804.9733000002561,1,SET 1,202,7,801.8642,328.7316,56.4424,323.2671,
80,0.7893215999997665,789.3215999997665,1,SET 1,202,7,786.0801,321.0531,53.513,320.5942,
81,0.8305814999998802,830.5814999998802,1,SET 1,202,7,828.6938,327.1789,57.2263,348.6604,
82,0.7677942000000257,767.7942000000257,1,SET 1,202,7,765.1566,280.2367,59.4161,324.5221,
83,0.7637813000001188,763.7813000001188,1,SET 1,202,7,760.9022,294.8302,53.965,318.0393,
84,0.7821641000000454,782.1641000000454,1,SET 1,202,7,779.2579,315.4332,54.8268,318.9266,
85,0.787034500000118,787.034500000118,1,SET 1,202,7,784.845,309.1631,56.4553,322.443,
86,0.7976051999999072,797.6051999999072,1,SET 1,202,7,795.1794,323.8121,53.9453,325.8636,
87,0.7706756999996287,770.6756999996287,1,SET 1,202,7,767.4759,291.3442,55.1791,322.937,
88,0.8023903000002974,802.3903000002974,1,SET 1,202,7,799.4849,325.2251,59.3148,320.4602,
89,0.7842434999997749,784.2434999997749,1,SET 1,202,7,780.9757,314.5622,54.5596,316.3807,
90,0.7989756000001762,798.9756000001762,1,SET 1,202,7,796.5115,328.5753,56.8867,318.8154,
91,0.8006510000000162,800.6510000000162,1,SET 1,202,7,796.462,313.3764,54.552,333.8726,
92,0.7840323000000353,784.0323000000353,1,SET 1,202,7,781.554,297.5704,61.1516,323.4612,
93,0.7713801999998395,771.3801999998395,1,SET 1,202,7,767.191,315.7752,55.4327,308.5874,
94,0.8034765000002153,803.4765000002153,1,SET 1,202,7,801.3235,340.2087,54.9925,316.2632,
95,0.7955859000003329,795.5859000003329,1,SET 1,202,7,793.0662,325.4052,54.4298,322.2701,
96,0.7494391999998697,749.4391999998697,1,SET 1,202,7,746.925,289.6609,54.5011,309.8004,
97,0.7804426000002422,780.4426000002422,1,SET 1,202,7,778.053,321.2441,51.7408,316.667,
98,0.8061997999998312,806.1997999998312,1,SET 1,202,7,803.3985,333.2648,55.0607,322.733,
99,0.7887123999998948,788.7123999998948,1,SET 1,202,7,786.3076,317.8269,55.7757,320.6212,
100,0.785819900000206,785.819900000206,1,SET 1,202,7,783.1358,328.9717,53.822,308.2136,
101,0.797270799999751,797.270799999751,1,SET 1,202,7,794.5709,290.0292,56.7708,346.9374,
102,0.7855973000000631,785.5973000000631,1,SET 1,202,7,782.436,286.6766,58.3371,329.4589,
103,0.8091432000001078,809.1432000001078,1,SET 1,202,7,805.8503,329.1185,52.772,325.035,
104,0.7955783999996129,795.5783999996129,1,SET 1,202,7,793.3132,342.8857,51.7727,305.5481,
105,0.7825883000000431,782.5883000000431,1,SET 1,202,7,779.0437,305.2378,56.288,317.809,
106,0.7703370999997787,770.3370999997787,1,SET 1,202,7,767.6451,282.3855,54.5372,331.6544,
107,0.8055303000001004,805.5303000001004,1,SET 1,202,7,802.706,341.8035,54.8303,308.5506,
108,0.8064487000001463,806.4487000001463,1,SET 1,202,7,803.4277,327.9345,55.4655,326.2363,
109,0.7877365999997892,787.7365999997892,1,SET 1,202,7,784.7752,311.3262,56.819,322.7287,
110,0.7880824999997458,788.0824999997458,1,SET 1,202,7,785.1689,311.7389,57.3025,325.668,
111,0.7748403000000508,774.8403000000508,1,SET 1,202,7,771.7509,302.2654,51.205,322.6874,
112,0.8241462999999385,824.1462999999385,1,SET 1,202,7,821.1422,332.3809,58.8884,330.7581,
113,0.7859834999999293,785.9834999999293,1,SET 1,202,7,783.1418,313.2071,56.6353,316.8599,
114,0.8008508000002621,800.8508000002621,1,SET 1,202,7,797.4093,337.0414,52.7839,317.0414,
115,0.7810661999997137,781.0661999997137,1,SET 1,202,7,777.7321,310.9531,55.1682,317.0548,
116,0.7810855000002448,781.0855000002448,1,SET 1,202,7,778.2197,320.206,57.8134,306.6083,
117,0.7746932999998535,774.6932999998535,1,SET 1,202,7,772.2074,311.6435,55.4018,313.2169,
118,0.8209233000002314,820.9233000002314,1,SET 1,202,7,819.4186,350.3334,55.8767,326.5117,
119,0.8005904999999984,800.5904999999984,1,SET 1,202,7,798.6461,320.6347,55.3929,330.8635,
120,0.774263400000109,774.263400000109,1,SET 1,202,7,771.4426,294.0388,57.6555,323.9239,
121,0.8256043999999747,825.6043999999747,1,SET 1,202,7,823.1176,330.8566,56.3436,341.1557,
122,0.811889500000234,811.889500000234,1,SET 1,202,7,809.5592,323.8221,60.235,325.3892,
123,0.7696594000003643,769.6594000003643,1,SET 1,202,7,766.9029,309.0483,50.8577,316.7783,
124,0.7653749000000971,765.3749000000971,1,SET 1,202,7,762.6294,293.4987,56.4947,315.4395,
125,0.7967766000001575,796.7766000001575,1,SET 1,202,7,793.1645,324.017,54.5455,320.4842,
126,0.8127781000002869,812.7781000002869,1,SET 1,202,7,809.0621,338.4474,54.5062,325.7194,
127,0.7921280999998999,792.1280999998999,1,SET 1,202,7,788.9867,313.961,57.0991,323.9312,
128,0.787615199999891,787.615199999891,1,SET 1,202,7,784.6613,325.4659,55.0897,316.2181,
129,0.8058568000001287,805.8568000001287,1,SET 1,202,7,803.2092,319.3036,54.6769,338.1107,
130,0.8189195999998446,818.9195999998446,1,SET 1,202,7,815.6136,335.549,60.8194,328.7707,
131,0.8171210999998948,817.1210999998948,1,SET 1,202,7,814.3679,315.6663,56.7425,346.1248,
132,0.820005300000048,820.005300000048,1,SET 1,202,7,816.893,337.9432,57.5714,328.1681,
133,0.8009953000000678,800.9953000000678,1,SET 1,202,7,797.6582,336.5767,55.8844,313.5957,
134,0.7687947000003987,768.7947000003987,1,SET 1,202,7,765.7706,297.8156,56.9442,317.2326,
135,0.7847127,784.7127,1,SET 1,202,7,781.5867,307.3021,54.7837,325.2161,
136,0.8079109000000244,807.9109000000244,1,SET 1,202,7,805.0186,340.4802,57.3654,316.7645,
137,0.7978554000001168,797.8554000001168,1,SET 1,202,7,794.9088,320.3472,54.4579,331.9717,
138,0.8195269999996526,819.5269999996526,1,SET 1,202,7,816.0813,335.8804,57.3961,334.6224,
139,0.7910899999997127,791.0899999997127,1,SET 1,202,7,787.4338,306.6518,57.185,325.1237,
140,0.7924534000003405,792.4534000003405,1,SET 1,202,7,790.1993,312.6808,55.2103,332.5514,
141,0.833879700000125,833.879700000125,1,SET 1,202,7,831.638,325.9004,59.5347,347.2501,
142,0.8148912999999993,814.8912999999993,1,SET 1,202,7,810.581,320.433,61.7437,328.6665,
143,0.7919120000001385,791.9120000001385,1,SET 1,202,7,789.3824,317.8854,53.5179,317.861,
144,0.7789835000003222,778.9835000003222,1,SET 1,202,7,776.3309,295.247,54.4122,325.8095,
145,0.8153173000000606,815.3173000000606,1,SET 1,202,7,812.2914,334.1436,54.4102,327.3033,
146,0.8145944000002601,814.5944000002601,1,SET 1,202,7,811.7208,328.3711,54.8402,330.9009,
147,0.792112100000395,792.112100000395,1,SET 1,202,7,788.7336,309.8991,58.1858,326.3421,
148,0.8083771000001434,808.3771000001434,1,SET 1,202,7,805.8443,323.4018,59.6301,329.5348,
149,0.7878387000000657,787.8387000000657,1,SET 1,202,7,785.0705,298.7277,54.9322,328.2848,
150,0.825933200000236,825.933200000236,1,SET 1,202,7,822.7353,342.3776,57.0496,328.4449,
151,0.8089270999998917,808.9270999998917,1,SET 1,202,7,805.4782,306.8939,57.7755,340.1992,
152,0.8071669000000838,807.1669000000838,1,SET 1,202,7,804.3588,321.4645,59.0809,325.2689,
153,0.7870296999999482,787.0296999999482,1,SET 1,202,7,784.457,321.5106,54.3492,315.814,
154,0.7536540999999488,753.6540999999488,1,SET 1,202,7,750.7483,279.4205,55.0851,319.4867,
155,0.7970291000001453,797.0291000001453,1,SET 1,202,7,794.8756,325.3233,54.4889,318.5367,
156,0.7870970999997553,787.0970999997553,1,SET 1,202,7,783.764,327.1575,52.6018,314.9166,
157,0.8163582000001952,816.3582000001952,1,SET 1,202,7,813.8676,337.8267,58.5946,323.574,
158,0.7990327000002253,799.0327000002253,1,SET 1,202,7,795.6976,307.4466,57.5609,333.0959,
159,0.7898952999998983,789.8952999998983,1,SET 1,202,7,786.1659,303.539,59.4171,326.7737,
160,0.8349256000001333,834.9256000001333,1,SET 1,202,7,832.6947,342.0101,58.9332,337.7425,
161,0.8337999999998829,833.7999999998829,1,SET 1,202,7,831.9279,324.5555,56.6116,352.7516,
162,0.7998647999997957,799.8647999997957,1,SET 1,202,7,797.6422,309.296,58.7486,328.5717,
163,0.7708067999997184,770.8067999997184,1,SET 1,202,7,767.2784,307.3713,53.2517,313.2513,
164,0.7882796999997481,788.2796999997481,1,SET 1,202,7,786.1733,313.7735,52.2185,326.0824,
165,0.8041855999999825,804.1855999999825,1,SET 1,202,7,801.1664,325.2045,54.6997,326.594,
166,0.7997799999998279,799.7799999998279,1,SET 1,202,7,797.0224,322.7157,56.2038,326.8687,
167,0.8112314999998489,811.2314999998489,1,SET 1,202,7,808.3249,332.8295,59.1166,325.3465,
168,0.775776599999972,775.776599999972,1,SET 1,202,7,773.1125,299.259,56.8503,327.3071,
169,0.7973345000000336,797.3345000000336,1,SET 1,202,7,794.5077,323.5686,55.8594,323.6113,
170,0.7843902999998136,784.3902999998136,1,SET 1,202,7,781.0023,309.372,55.4962,320.4465,
171,0.8281354999999166,828.1354999999166,1,SET 1,202,7,825.9734,322.4554,57.6295,344.8384,
172,0.8014608000003136,801.4608000003136,1,SET 1,202,7,798.9611,311.6284,60.2939,325.8637,
173,0.7726520999999593,772.6520999999593,1,SET 1,202,7,770.2256,299.5433,54.6617,317.6497,
174,0.7786965000000237,778.6965000000237,1,SET 1,202,7,776.1642,309.0598,56.6225,319.2035,
175,0.8042073999999957,804.2073999999957,1,SET 1,202,7,801.374,326.8119,56.9967,321.9671,
176,0.7982242999996743,798.2242999996743,1,SET 1,202,7,795.7748,330.7785,52.5399,323.5556,
177,0.7965143000001262,796.5143000001262,1,SET 1,202,7,792.2756,318.8166,53.3539,329.8732,
178,0.7787131000000045,778.7131000000045,1,SET 1,202,7,775.1153,304.725,54.9319,323.3125,
179,0.8114934000000176,811.4934000000176,1,SET 1,202,7,809.0502,322.1034,57.5487,335.7669,
180,0.8181589000000713,818.1589000000713,1,SET 1,202,7,815.4853,326.1066,57.83,336.8163,
181,0.8289503000000877,828.9503000000877,1,SET 1,202,7,825.5467,327.0042,55.5962,346.5504,
182,0.8245767999997042,824.5767999997042,1,SET 1,202,7,821.9648,333.2461,59.0547,326.5056,
183,0.7499289000002136,749.9289000002136,1,SET 1,202,7,746.5603,284.4872,53.768,309.8909,
184,0.797733899999912,797.733899999912,1,SET 1,202,7,794.8648,321.0165,57.7281,319.9267,
185,0.8110429999996995,811.0429999996995,1,SET 1,202,7,807.8677,341.469,56.9963,316.2964,
186,0.80444690000013,804.44690000013,1,SET 1,202,7,801.9781,318.1335,56.6359,327.6769,
187,0.787601700000323,787.601700000323,1,SET 1,202,7,783.7208,314.2652,52.6776,325.0601,
188,0.7894950000004428,789.4950000004428,1,SET 1,202,7,786.5358,306.9649,56.4839,329.3429,
189,0.7996037999996588,799.6037999996588,1,SET 1,202,7,796.8455,311.7473,55.9283,334.8162,
190,0.7943735000003471,794.3735000003471,1,SET 1,202,7,791.6734,334.1613,54.5422,311.8548,
191,0.828388299999915,828.388299999915,1,SET 1,202,7,824.9592,324.6418,57.4858,344.2808,
192,0.7787164000001212,778.7164000001212,1,SET 1,202,7,776.1584,290.0098,57.2169,330.9509,
193,0.7682138999998642,768.2138999998642,1,SET 1,202,7,764.8483,297.4004,52.9663,317.0022,
194,0.8107448999999178,810.7448999999178,1,SET 1,202,7,808.4191,347.8881,54.3716,316.2612,
195,0.8125167000002875,812.5167000002875,1,SET 1,202,7,809.8766,338.1745,55.8465,324.6907,
196,0.7892050000000381,789.2050000000381,1,SET 1,202,7,786.9979,313.9759,56.6701,323.9752,
197,0.7898189999996248,789.8189999996248,1,SET 1,202,7,786.6853,315.6775,53.7606,325.3233,
198,0.7891598999999587,789.1598999999587,1,SET 1,202,7,786.6994,315.5172,55.174,323.187,
199,0.8023044000001391,802.3044000001391,1,SET 1,202,7,799.2587,329.7424,57.1266,321.0919,
200,0.7938639999997577,793.8639999997577,1,SET 1,202,7,791.0937,320.0053,55.0921,324.6749,
201,0.8352874000001975,835.2874000001975,1,SET 1,202,7,832.398,336.2071,56.2315,344.7388,
202,0.7917916000001242,791.7916000001242,1,SET 1,202,7,789.2381,302.3122,58.5553,327.453,
203,0.8039085000000341,803.9085000000341,1,SET 1,202,7,801.2167,335.8745,55.3023,319.7497,
204,0.8176536999999371,817.6536999999371,1,SET 1,202,7,815.5296,346.0143,54.7772,323.1351,
205,0.8008767999999691,800.8767999999691,1,SET 1,202,7,798.6265,333.3133,57.3534,319.3942,
206,0.7903538000000481,790.3538000000481,1,SET 1,202,7,786.9037,322.5047,56.1321,318.8688,
207,0.7771634999999151,777.1634999999151,1,SET 1,202,7,774.1907,305.883,54.5615,318.292,
208,0.8128280000000814,812.8280000000814,1,SET 1,202,7,810.1134,333.4734,57.0684,329.5359,
209,0.817200099999809,817.200099999809,1,SET 1,202,7,814.1332,339.5792,57.7445,328.2441,
210,0.8105884999999944,810.5884999999944,1,SET 1,202,7,807.592,329.5248,57.9007,329.0982,
211,0.8488318999998228,848.8318999998228,1,SET 1,202,7,845.5161,336.658,57.6872,351.4406,
212,0.8115569999999934,811.5569999999934,1,SET 1,202,7,808.4996,307.6931,60.3678,335.7924,
213,0.7787978999999723,778.7978999999723,1,SET 1,202,7,775.7051,302.4699,56.5821,316.916,
214,0.8293721999998525,829.3721999998525,1,SET 1,202,7,826.212,359.3754,54.879,317.5589,
215,0.8351059999999961,835.1059999999961,1,SET 1,202,7,833.0637,346.4396,59.5155,330.0775,
216,0.7958668999999645,795.8668999999645,1,SET 1,202,7,793.3756,320.1086,54.79,325.6271,
217,0.7943850000001476,794.3850000001476,1,SET 1,202,7,792.4599,309.3177,54.398,334.2023,
218,0.7975499000003765,797.5499000003765,1,SET 1,202,7,794.3425,309.6549,59.4551,323.9777,
219,0.8273125999999138,827.3125999999138,1,SET 1,202,7,824.5195,349.7269,56.8954,323.9491,
220,0.8176687000000129,817.6687000000129,1,SET 1,202,7,814.2922,331.0683,58.0609,333.0914,
221,0.8406654999998864,840.6654999998864,1,SET 1,202,7,837.9497,342.8218,54.9096,346.6304,
222,0.7775547999999617,777.5547999999617,1,SET 1,202,7,774.0613,293.8919,58.1681,324.3373,
223,0.7482291999999688,748.2291999999688,1,SET 1,202,7,744.9224,286.7654,53.3587,309.2058,
224,0.7883850000002894,788.3850000002894,1,SET 1,202,7,785.379,328.7214,54.3894,308.8507,
225,0.8371878999996625,837.1878999996625,1,SET 1,202,7,834.3971,364.0482,56.9085,325.0505,
226,0.8013703000001442,801.3703000001442,1,SET 1,202,7,798.4799,324.7933,56.1669,327.8821,
227,0.7989058999996814,798.9058999996814,1,SET 1,202,7,795.6339,327.1093,55.4163,321.1283,
228,0.8076161000003594,807.6161000003594,1,SET 1,202,7,804.5803,350.1117,52.1383,315.5707,
229,0.8173987999998644,817.3987999998644,1,SET 1,202,7,815.4108,321.3409,58.5022,334.8861,
230,0.7941617999999835,794.1617999999835,1,SET 1,202,7,791.9476,320.8188,53.5001,325.7884,
231,0.8163927000000513,816.3927000000513,1,SET 1,202,7,812.3044,328.8019,54.3813,334.1968,
232,0.7965770000000703,796.5770000000703,1,SET 1,202,7,793.1872,304.4817,59.9956,326.2639,
233,0.7971168999997644,797.1168999997644,1,SET 1,202,7,793.6,327.4326,55.5044,319.0597,
234,0.8014312999998765,801.4312999998765,1,SET 1,202,7,798.5181,339.5094,55.0369,315.1466,
235,0.8061929999998938,806.1929999998938,1,SET 1,202,7,803.1891,337.0481,54.3296,321.0052,
236,0.799952100000155,799.952100000155,1,SET 1,202,7,797.6456,324.6365,55.7552,325.3524,
237,0.8041318000000501,804.1318000000501,1,SET 1,202,7,801.3573,313.5286,64.4611,328.1559,
238,0.7900962000003346,790.0962000003346,1,SET 1,202,7,787.4089,326.8605,52.6857,316.828,
239,0.8328693999997085,832.8693999997085,1,SET 1,202,7,829.2675,344.9578,56.5561,335.9307,
240,0.821238799999719,821.238799999719,1,SET 1,202,7,818.093,333.4272,57.5111,335.0172,
241,0.8108670999999958,810.8670999999958,1,SET 1,202,7,808.1921,324.7993,57.5286,332.2385,
242,0.7861268999999993,786.1268999999993,1,SET 1,202,7,783.7785,293.8907,57.398,329.1925,
243,0.7839090000002216,783.9090000002216,1,SET 1,202,7,781.3069,324.5436,55.2057,310.2336,
244,0.7948389000002862,794.8389000002862,1,SET 1,202,7,792.4148,328.5372,53.7684,318.0161,
245,0.7993821999998545,799.3821999998545,1,SET 1,202,7,796.993,334.9238,53.7166,318.2071,
246,0.7906159999997726,790.6159999997726,1,SET 1,202,7,787.4731,317.2619,56.5385,320.4937,
247,0.7564938000000438,756.4938000000438,1,SET 1,202,7,753.5031,275.3839,53.78,324.7517,
248,0.8174816000000646,817.4816000000646,1,SET 1,202,7,814.4019,345.5808,56.2125,319.377,
249,0.8023740000003272,802.3740000003272,1,SET 1,202,7,799.6224,325.9129,57.2695,323.7232,
250,0.7972207000002527,797.2207000002527,1,SET 1,202,7,793.8076,326.2918,53.3478,319.0458,
251,0.81795239999974,817.95239999974,1,SET 1,202,7,815.2687,319.7019,59.1197,337.6208,
252,0.8059508999999707,805.9508999999707,1,SET 1,202,7,802.7255,320.5945,57.2647,325.3397,
253,0.784027100000003,784.027100000003,1,SET 1,202,7,781.8561,317.325,52.864,318.3969,
254,0.7860398000002533,786.0398000002533,1,SET 1,202,7,782.7867,304.7333,54.9396,325.6853,
255,0.8257957000000715,825.7957000000715,1,SET 1,202,7,823.2705,344.9852,57.1898,323.5653,
256,0.792013599999791,792.013599999791,1,SET 1,202,7,789.5859,319.9935,57.4973,313.5319,
257,0.8142337999997835,814.2337999997835,1,SET 1,202,7,810.8934,322.5875,56.2321,334.7969,
258,0.8067934999999125,806.7934999999125,1,SET 1,202,7,804.0011,322.5813,56.543,330.5616,
259,0.8155068999999457,815.5068999999457,1,SET 1,202,7,812.0308,328.3088,56.8851,330.5139,
260,0.8326759000001402,832.6759000001402,1,SET 1,202,7,829.7592,341.8142,56.2515,333.9229,
261,0.7886392999998861,788.6392999998861,1,SET 1,202,7,784.8112,289.1988,56.2453,342.2223,
262,0.7999988000001395,799.9988000001395,1,SET 1,202,7,797.9022,315.981,55.9208,330.7643,
263,0.7914353000001029,791.4353000001029,1,SET 1,202,7,788.6321,332.1077,53.8223,312.4884,
264,0.8010848000003534,801.0848000003534,1,SET 1,202,7,798.7989,329.8563,55.8183,322.0232,
265,0.7900934999997844,790.0934999997844,1,SET 1,202,7,787.6606,319.764,55.7579,319.8849,
266,0.7660882999998648,766.0882999998648,1,SET 1,202,7,764.408,293.6267,57.9446,319.1526,
267,0.8164772999998604,816.4772999998604,1,SET 1,202,7,813.3723,339.0445,58.1655,328.3675,
268,0.8204439000001003,820.4439000001003,1,SET 1,202,7,817.1822,340.8948,55.853,328.707,
269,0.8067244999997456,806.7244999997456,1,SET 1,202,7,804.7733,330.0757,55.7637,327.2283,
270,0.777902300000278,777.902300000278,1,SET 1,202,7,775.5632,302.7109,52.865,324.2348,
271,0.8105126999998902,810.5126999998902,1,SET 1,202,7,807.6229,320.4154,55.2327,336.3083,
272,0.8138793000002806,813.8793000002806,1,SET 1,202,7,811.2213,322.8596,60.6811,327.4288,
273,0.7980996000001142,798.0996000001142,1,SET 1,202,7,795.1632,329.6373,53.6831,320.1685,
274,0.8224708000002465,822.4708000002465,1,SET 1,202,7,820.3998,356.881,55.3864,321.1901,
