trial,seconds,ms,parse_ok,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
141,0.5772362000000157,577.2362000000157,1,205,7,575.8217,156.2829,59.2752,346.7954,
142,0.5860287000000426,586.0287000000426,1,205,7,583.9408,156.0309,61.1373,353.1138,
143,0.576154600000109,576.154600000109,1,205,7,573.9425,150.2197,58.1583,345.2998,
144,0.5866939000000002,586.6939000000002,1,205,7,582.8189,159.8996,56.0704,346.7753,
145,0.5838851999999406,583.8851999999406,1,205,7,581.0192,163.6283,57.4752,342.2494,
146,0.5864833000000544,586.4833000000544,1,205,7,582.9434,160.1881,56.9427,347.6722,
147,0.5842377999999826,584.2377999999826,1,205,7,580.3957,156.3913,61.7822,343.4348,
148,0.5730903999999555,573.0903999999555,1,205,7,569.6112,154.3869,54.1011,344.5194,
149,0.5815523999999641,581.5523999999641,1,205,7,579.614,160.479,58.9491,345.7496,
150,0.5860031000001982,586.0031000001982,1,205,7,584.2878,162.9091,56.2465,342.6021,
151,0.5870483000001059,587.0483000001059,1,205,7,585.254,159.518,57.7282,351.6756,
152,0.5870405000000574,587.0405000000574,1,205,7,583.9946,160.4129,59.5828,345.5573,
153,0.5958625000000666,595.8625000000666,1,205,7,592.1537,169.9193,56.8236,349.9581,
154,0.5702665999999681,570.2665999999681,1,205,7,567.1373,143.6225,62.5586,347.0035,
155,0.5868530999998711,586.8530999998711,1,205,7,584.6432,157.6595,59.7785,350.713,
156,0.5858968000000004,585.8968000000004,1,205,7,582.0203,156.5094,59.5393,348.6635,
157,0.5689481000001706,568.9481000001706,1,205,7,566.8629,144.2463,59.6978,349.4856,
158,0.5886405999999624,588.6405999999624,1,205,7,586.803,165.078,57.479,345.3375,
159,0.5787951000002067,578.7951000002067,1,205,7,577.3071,154.9592,56.6748,347.1646,
160,0.5766899000000194,576.6899000000194,1,205,7,574.9088,157.3378,58.9203,340.1684,
161,0.5883911000000808,588.3911000000808,1,205,7,585.9181,163.8383,57.9793,350.3479,
162,0.5753895000000284,575.3895000000284,1,205,7,573.179,144.3189,57.9519,352.6786,
163,0.5713339999999789,571.3339999999789,1,205,7,567.3299,146.9558,53.4884,341.7318,
164,0.5806003000000146,580.6003000000146,1,205,7,578.423,161.0406,57.1953,345.2715,
165,0.5808170000000246,580.8170000000246,1,205,7,577.393,156.3822,59.6145,345.9211,
166,0.5756927999998425,575.6927999998425,1,205,7,572.5656,149.8714,58.1628,349.9958,
167,0.5862890999999308,586.2890999999308,1,205,7,583.3029,160.0679,58.2115,348.0561,
168,0.5660179999999855,566.0179999999855,1,205,7,561.7691,141.5328,60.2319,345.8343,
169,0.5874243000000661,587.4243000000661,1,205,7,583.8483,161.1746,60.0263,341.7367,
170,0.5706867999999758,570.6867999999758,1,205,7,567.3998,146.4434,55.9669,343.956,
171,0.5954369999999471,595.4369999999471,1,205,7,593.7998,170.7589,57.0414,349.5061,
172,0.5870425000000523,587.0425000000523,1,205,7,584.0703,154.9103,58.7573,349.9941,
173,0.5724738999999772,572.4738999999772,1,205,7,570.4903,151.3365,55.3375,340.0864,
174,0.579834000000119,579.834000000119,1,205,7,576.6307,158.0154,56.6214,346.8866,
175,0.59738399999992,597.38399999992,1,205,7,594.2047,179.6243,58.4285,338.1709,
176,0.5844935000000078,584.4935000000078,1,205,7,582.1775,163.1316,58.7287,349.6607,
177,0.5594968999998855,559.4968999998855,1,205,7,555.5124,140.0479,59.0179,342.0433,
178,0.5822229999998854,582.2229999998854,1,205,7,579.997,159.2699,60.6526,342.2607,
179,0.5754681000000801,575.4681000000801,1,205,7,573.0151,149.8342,57.7047,351.8824,
180,0.5634986000000026,563.4986000000026,1,205,7,561.1719,144.7482,56.8443,344.1888,
181,0.5882830000000467,588.2830000000467,1,205,7,586.5432,160.6097,58.5375,354.0391,
182,0.5957452999998623,595.7452999998623,1,205,7,593.4592,152.691,61.7349,366.2798,
183,0.576271399999996,576.271399999996,1,205,7,573.9254,152.4711,58.4428,349.4615,
184,0.6056410000001051,605.6410000001051,1,205,7,601.33,180.5291,56.7673,348.7283,
185,0.5816271999999572,581.6271999999572,1,205,7,578.4247,155.7734,57.3125,354.9956,
186,0.5847936000000118,584.7936000000118,1,205,7,581.6866,149.2166,59.9654,360.9826,
187,0.5862446000001,586.2446000001,1,205,7,582.4416,162.9902,59.1487,347.6693,
188,0.591336000000183,591.336000000183,1,205,7,588.0624,165.7143,60.392,346.661,
189,0.5817788000001656,581.7788000001656,1,205,7,579.6769,161.3284,58.6071,344.5277,
190,0.5817968999999721,581.7968999999721,1,205,7,578.0911,158.5374,59.0158,345.0292,
191,0.5775210000001607,577.5210000001607,1,205,7,574.5585,150.1505,56.9582,355.0572,
192,0.578090199999906,578.090199999906,1,205,7,574.2558,149.7323,59.077,352.6934,
193,0.5985465999999633,598.5465999999633,1,205,7,594.4832,170.9777,60.6539,349.8417,
194,0.5782100000001265,578.2100000001265,1,205,7,575.9315,158.3016,58.0988,347.4316,
195,0.566597899999806,566.597899999806,1,205,7,563.9674,148.3839,58.0125,340.0356,
196,0.5796937000000071,579.6937000000071,1,205,7,576.6245,156.7636,55.806,345.2492,
197,0.5716711000000032,571.6711000000032,1,205,7,569.423,155.3417,58.6461,337.1647,
198,0.5850742000000082,585.0742000000082,1,205,7,581.6347,158.9364,58.3017,347.9972,
199,0.57494829999996,574.94829999996,1,205,7,572.367,154.8536,59.1193,341.9196,
200,0.5766002999998818,576.6002999998818,1,205,7,572.8241,150.3996,58.6267,347.4468,
201,0.5866702999999234,586.6702999999234,1,205,7,584.8971,161.744,59.4947,348.2657,
202,0.570872799999961,570.872799999961,1,205,7,568.9318,143.4002,59.5051,349.9981,
203,0.571927199999891,571.927199999891,1,205,7,569.7465,152.5726,57.5601,340.9708,
204,0.5661235000000033,566.1235000000033,1,205,7,563.3917,140.1551,57.4331,341.9665,
205,0.5792756000000736,579.2756000000736,1,205,7,577.2032,151.6094,58.9736,349.0089,
206,0.5880509999999504,588.0509999999504,1,205,7,585.4165,164.1301,59.4943,349.5006,
207,0.5962194000001091,596.2194000001091,1,205,7,593.1416,165.8297,57.3391,356.1928,
208,0.5795447999998942,579.5447999998942,1,205,7,577.1804,159.4895,58.8713,337.7686,
209,0.5987911999998232,598.7911999998232,1,205,7,595.9016,168.5219,60.3976,348.7767,
210,0.5841015999999399,584.1015999999399,1,205,7,581.7266,157.2352,59.5553,347.2426,
211,0.5597396999999091,559.7396999999091,1,205,7,556.9889,139.5467,57.7444,342.4837,
212,0.5831474999999955,583.1474999999955,1,205,7,580.1526,155.6582,61.3006,347.8321,
213,0.5673395000001165,567.3395000001165,1,205,7,564.9034,143.3677,57.8668,350.0079,
214,0.5841534999999567,584.1534999999567,1,205,7,581.8005,163.5062,57.653,343.5266,
215,0.5763036000000739,576.3036000000739,1,205,7,572.4309,158.064,57.1819,345.0446,
216,0.5787803999999142,578.7803999999142,1,205,7,576.3786,153.1558,56.711,349.101,
217,0.5686813999998321,568.6813999998321,1,205,7,566.5425,150.4806,57.7632,347.1526,
218,0.5847400000000107,584.7400000000107,1,205,7,582.2722,162.2472,57.7177,348.1487,
219,0.5762306999999964,576.2306999999964,1,205,7,573.9152,158.7129,59.3249,334.2825,
220,0.5835061000000223,583.5061000000223,1,205,7,579.7156,159.3123,57.6525,347.985,
221,0.5624653999998372,562.4653999998372,1,205,7,560.1298,139.8922,58.1526,346.8568,
222,0.5759098999999424,575.9098999999424,1,205,7,573.9209,145.8252,56.3438,352.8501,
223,0.5697916999999961,569.7916999999961,1,205,7,567.1246,139.2882,60.8792,350.8525,
224,0.5641782000000148,564.1782000000148,1,205,7,561.414,140.2748,58.548,348.4509,
225,0.5835090999999011,583.5090999999011,1,205,7,581.3536,162.1956,58.3072,345.6435,
226,0.5771233000000393,577.1233000000393,1,205,7,574.3822,156.8923,58.9099,340.889,
227,0.6072985000000699,607.2985000000699,1,205,7,604.6423,180.9094,58.1384,352.4557,
228,0.6136374999998679,613.6374999998679,1,205,7,610.3603,188.3296,58.8716,341.9335,
229,0.574937699999964,574.937699999964,1,205,7,572.9339,154.1765,56.8312,345.6724,
230,0.5866003999999521,586.6003999999521,1,205,7,583.8399,163.8771,57.2022,347.0079,
231,0.5787607000002026,578.7607000002026,1,205,7,576.0946,149.9625,57.6113,354.9161,
232,0.586792800000012,586.792800000012,1,205,7,584.5072,155.114,60.3226,348.3547,
233,0.5771665999998277,577.1665999998277,1,205,7,574.9918,147.6549,55.4625,351.9616,
234,0.5786600999999791,578.6600999999791,1,205,7,576.426,151.6279,60.6815,352.0589,
235,0.5952222999999321,595.2222999999321,1,205,7,592.2351,169.3699,54.8104,350.0884,
236,0.574943200000007,574.943200000007,1,205,7,572.1241,150.5018,55.9393,344.0454,
237,0.5932886999999027,593.2886999999027,1,205,7,591.3975,164.5001,57.8701,346.6075,
238,0.5698569000001044,569.8569000001044,1,205,7,566.8972,148.4022,56.7635,344.2098,
239,0.5862976999999319,586.2976999999319,1,205,7,583.7137,172.0876,58.6972,335.6645,
240,0.577112599999964,577.112599999964,1,205,7,573.0256,153.1458,58.8838,346.97,
241,0.5865085999998882,586.5085999998882,1,205,7,583.2695,154.6853,61.2799,354.9865,
242,0.5689784999999574,568.9784999999574,1,205,7,566.4019,142.3694,57.4311,341.651,
243,0.5812152999999398,581.2152999999398,1,205,7,577.2101,158.6412,61.1137,337.5011,
244,0.5845294000000649,584.5294000000649,1,205,7,581.4976,162.4282,58.5234,343.8592,
245,0.5709686000000147,570.9686000000147,1,205,7,566.0812,157.5729,55.6235,339.9859,
